取引日,出金金額（円）,入金金額（円）,海外出金金額,通貨,変換レート（円）,利用国,取引内容,取引先,取引方法,支払い区分,利用者,取引番号
2026/02/02 12:52:26,-,"3,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02192491001794854932
2026/02/02 12:50:01,"1,835",-,-,-,-,-,支払い,東急ストア - カルディコーヒーファーム　三軒茶屋とうきゅう,PayPay残高,-,-,04903638044193660931
2026/02/02 12:50:01,-,18,-,-,-,-,ポイント、残高の獲得,東急ストア,PayPayポイント,-,-,04903638044193660931
2026/02/02 12:49:51,-,"2,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02192489670355296277
2026/02/01 23:55:18,432,-,-,-,-,-,支払い,セブン-イレブン - 世田谷三軒茶屋２丁目,PayPay残高,-,-,04903238758264750080
2026/02/01 23:55:18,-,2,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04903238758264750080
2026/02/01 17:58:33,645,-,-,-,-,-,支払い,セブン-イレブン - 世田谷上馬２丁目,"PayPayポイント (2円), PayPay残高 (643円)",-,-,04903054890714537984
2026/02/01 17:58:33,-,3,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04903054890714537984
2026/02/01 06:56:35,"3,333",-,-,-,-,-,送った金額,宮元健斗だよ,PayPay残高,-,-,02191565436341837828
2026/02/01 06:56:22,-,"4,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02191565316083482626
2026/02/01 00:39:43,"6,000",-,-,-,-,-,支払い,ASOBIBAR - 新宿歌舞伎町タワー前店,PayPay残高,-,-,04902519480090648576
2026/02/01 00:39:43,-,30,-,-,-,-,ポイント、残高の獲得,ASOBIBAR,PayPayポイント,-,-,04902519480090648576
2026/02/01 00:39:09,-,"6,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02191370900094156804
2026/01/31 12:49:00,578,-,-,-,-,-,支払い,ファミリーマート - 銀座二丁目,PayPay残高,-,-,04902153179510857732
2026/01/31 12:49:00,-,2,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04902153179510857732
2026/01/30 22:58:09,844,-,-,-,-,-,支払い,吉野家 - 三軒茶屋店,PayPay残高,-,-,04901724962681348098
2026/01/30 22:58:09,-,4,-,-,-,-,ポイント、残高の獲得,吉野家,PayPayポイント,-,-,04901724962681348098
2026/01/30 01:20:43,-,8,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04901056262042943495
2026/01/30 01:20:43,"1,752",-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04901056262042943495
2026/01/29 22:55:01,-,5,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04900981168834453509
2026/01/29 22:55:01,"1,103",-,-,-,-,-,支払い,セブン-イレブン - 世田谷上馬２丁目,PayPay残高,-,-,04900981168834453509
2026/01/29 17:57:56,-,500,-,-,-,JP,受け取った金額,Ryoma,PayPay残高,-,-,02189679773901316101
2026/01/29 11:54:27,443,-,-,-,-,-,支払い,セブン-イレブン - 世田谷三軒茶屋２丁目,"PayPayポイント (38円), PayPay残高 (405円)",-,-,04900640723957030913
2026/01/29 11:54:27,-,2,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04900640723957030913
2026/01/29 02:32:16,-,1,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04900350968282611714
2026/01/29 02:32:16,303,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04900350968282611714
2026/01/28 22:47:07,365,-,-,-,-,-,支払い,セブン-イレブン - 世田谷三軒茶屋２丁目,"PayPayポイント (44円), PayPay残高 (321円)",-,-,04900234935446282240
2026/01/28 22:47:07,-,1,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04900234935446282240
2026/01/27 17:30:25,626,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04899329539160317952
2026/01/27 17:30:25,-,3,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04899329539160317952
2026/01/27 16:15:45,-,220,-,-,-,-,ポイント、残高の獲得,ＦＡＣＥＳＫＩＮＣＬＩＮＩＣ池袋,PayPayポイント,-,-,04899291047663927305
2026/01/27 16:15:45,"44,000",-,-,-,-,-,支払い,ＦＡＣＥＳＫＩＮＣＬＩＮＩＣ池袋 - ＦＡＣＥＳＫＩＮＣＬＩＮＩＣ池袋,PayPay残高,-,-,04899291047663927305
2026/01/27 16:15:32,-,"50,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02188142665235267592
2026/01/26 21:54:54,835,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04898723673894100995
2026/01/26 21:54:53,-,4,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04898723673894100995
2026/01/26 21:54:49,-,"1,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02187575351595032609
2026/01/26 09:37:08,230,-,-,-,-,-,支払い,ローソン - 熊本北郵便局前,PayPay残高,-,-,04898343431849590792
2026/01/26 09:37:07,-,1,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04898343431849590792
2026/01/25 20:20:06,957,-,-,-,-,-,支払い,スターバックス コーヒー - TSUTAYA BOOKSTORE 菊陽店,PayPay残高,-,-,04897932643996901379
2026/01/25 20:20:05,-,4,-,-,-,-,ポイント、残高の獲得,スターバックス コーヒー,PayPayポイント,-,-,04897932643996901379
2026/01/25 13:57:22,-,950,-,-,-,JP,受け取った金額,ゆち,PayPay残高,-,-,02186587105389568006
2026/01/25 13:56:53,-,10,-,-,-,-,ポイント、残高の獲得,たかもとや,PayPayポイント,-,-,04897735135630934025
2026/01/25 13:56:53,"2,000",-,-,-,-,-,支払い,たかもとや - たかもとや　光の森店,PayPay残高,-,-,04897735135630934025
2026/01/25 13:56:24,-,"2,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02186586615763804160
2026/01/24 21:55:47,-,8,-,-,-,-,ポイント、残高の獲得,ドラッグストアモリ,PayPayポイント,-,-,04897239788463587331
2026/01/24 21:55:47,"1,619",-,-,-,-,-,支払い,ドラッグストアモリ - 光の森店,PayPay残高,-,-,04897239788463587331
2026/01/24 21:55:43,-,"1,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02186091483344068608
2026/01/23 17:30:09,626,-,-,-,-,-,支払い,日本空港ビルデング - 00東京食賓館Ｂ,PayPay残高,-,-,04896360720326656002
2026/01/23 17:30:09,-,3,-,-,-,-,ポイント、残高の獲得,日本空港ビルデング,PayPayポイント,-,-,04896360720326656002
2026/01/23 17:28:36,"8,640",-,-,-,-,-,支払い,日本空港ビルデング - 00東京食賓館Ｂ,PayPay残高,-,-,04896359921462435842
2026/01/23 17:28:36,-,43,-,-,-,-,ポイント、残高の獲得,日本空港ビルデング,PayPayポイント,-,-,04896359921462435842
2026/01/23 17:28:27,-,"5,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02185211564804374528
2026/01/23 15:56:11,375,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04896312290275844098
2026/01/23 15:56:11,-,1,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04896312290275844098
2026/01/23 02:06:07,-,7,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04895884468583030785
2026/01/23 02:06:07,"1,587",-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04895884468583030785
2026/01/23 01:39:13,"13,030",-,-,-,-,-,支払い,Hide　Out新宿靖国通り店 - Hide　Out新宿靖国通り店,PayPay残高,-,-,04895870613018779648
2026/01/23 01:39:13,-,65,-,-,-,-,ポイント、残高の獲得,Hide　Out新宿靖国通り店,PayPayポイント,-,-,04895870613018779648
2026/01/23 01:39:02,-,"20,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02184722230590095361
2026/01/22 18:39:03,457,-,-,-,-,-,支払い,セブン-イレブン - 世田谷上馬２丁目,PayPay残高,-,-,04895654060767674369
2026/01/22 18:39:03,-,2,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04895654060767674369
2026/01/22 10:31:58,"1,050",-,-,-,-,-,支払い,セブン-イレブン - 世田谷三軒茶屋２丁目,"PayPayポイント (6円), PayPay残高 (1,044円)",-,-,04895403019929092099
2026/01/22 10:31:58,-,5,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04895403019929092099
2026/01/21 20:44:13,"3,218",-,-,-,-,-,支払い,ファミリーマート - 渋谷本町四丁目,PayPay残高,-,-,04894976400826392580
2026/01/21 20:44:13,-,16,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04894976400826392580
2026/01/21 20:44:07,-,"5,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02183828069938741259
2026/01/21 20:40:33,"3,090",-,-,-,-,-,支払い,ニューナマステインディア - 西新宿,"PayPayポイント (8円), PayPay残高 (3,082円)",-,-,04894974511041429504
2026/01/21 20:40:33,-,15,-,-,-,-,ポイント、残高の獲得,ニューナマステインディア,PayPayポイント,-,-,04894974511041429504
2026/01/20 21:36:32,875,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04894261194282057729
2026/01/20 21:36:32,-,4,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04894261194282057729
2026/01/20 18:29:42,"1,738",-,-,-,-,-,支払い,ミネドラッグ - ミネドラッグ　三軒茶屋店,PayPay残高,-,-,04894164901115887616
2026/01/20 18:29:42,-,8,-,-,-,-,ポイント、残高の獲得,ミネドラッグ,PayPayポイント,-,-,04894164901115887616
2026/01/20 15:20:59,648,-,-,-,-,-,支払い,セブン-イレブン - 世田谷三軒茶屋２丁目,"PayPayポイント (18円), PayPay残高 (630円)",-,-,04894067637286043648
2026/01/20 15:20:59,-,3,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04894067637286043648
2026/01/20 02:07:50,-,2,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04893658842298277890
2026/01/20 02:07:50,560,-,-,-,-,-,支払い,セブン-イレブン - 世田谷上馬２丁目,PayPay残高,-,-,04893658842298277890
2026/01/19 20:19:46,722,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04893479450105053189
2026/01/19 20:19:45,-,3,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04893479450105053189
2026/01/19 19:21:24,"22,860",-,-,-,-,-,支払い,LedianClinic - LedianClinic,"PayPayポイント (16円), PayPay残高 (22,844円)",-,-,04893449376743227392
2026/01/19 19:21:24,-,114,-,-,-,-,ポイント、残高の獲得,LedianClinic,PayPayポイント,-,-,04893449376743227392
2026/01/19 19:21:13,-,"30,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02182301002906001410
2026/01/18 22:36:20,375,-,-,-,-,-,支払い,セブン-イレブン - 世田谷上馬２丁目,PayPay残高,-,-,04892807674268712962
2026/01/18 22:36:20,-,1,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04892807674268712962
2026/01/18 17:43:47,-,3,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04892656886556311559
2026/01/18 17:43:47,752,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,"PayPayポイント (8円), PayPay残高 (744円)",-,-,04892656886556311559
2026/01/18 17:43:43,-,"1,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02181508572847767568
2026/01/18 01:09:59,-,3,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04892144685936926722
2026/01/18 01:09:59,789,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04892144685936926722
2026/01/17 18:48:27,365,-,-,-,-,-,支払い,セブン-イレブン - 世田谷上馬２丁目,PayPay残高,-,-,04891948045154000901
2026/01/17 18:48:26,-,1,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04891948045154000901
2026/01/17 14:23:47,-,2,-,-,-,-,ポイント、残高の獲得,サンマルクカフェ,PayPayポイント,-,-,04891811636992778253
2026/01/17 14:23:47,520,-,-,-,-,-,支払い,サンマルクカフェ - サンマルクカフェ三軒茶屋店,PayPay残高,-,-,04891811636992778253
2026/01/17 14:20:19,968,-,-,-,-,-,支払い,ミネドラッグ - ミネドラッグ　三軒茶屋店,"PayPayポイント (8円), PayPay残高 (960円)",-,-,04891809858876342272
2026/01/17 14:20:19,-,4,-,-,-,-,ポイント、残高の獲得,ミネドラッグ,PayPayポイント,-,-,04891809858876342272
2026/01/17 14:20:03,-,"3,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02180661442088198152
2026/01/17 00:27:42,977,-,-,-,-,-,支払い,セブン-イレブン - 世田谷上馬２丁目,PayPay残高,-,-,04891380731514265600
2026/01/17 00:27:42,-,4,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04891380731514265600
2026/01/17 00:27:36,-,"1,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02180232400625172480
2026/01/16 22:24:52,788,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04891317423695536131
2026/01/16 22:24:52,-,3,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04891317423695536131
2026/01/16 15:29:29,-,2,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04891103328166264833
2026/01/16 15:29:29,448,-,-,-,-,-,支払い,ローソン - 世田谷三軒茶屋二丁目,"PayPayポイント (8円), PayPay残高 (440円)",-,-,04891103328166264833
2026/01/16 15:29:20,-,"1,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02179954971507113995
2026/01/15 19:20:05,827,-,-,-,-,-,支払い,セブン-イレブン - 世田谷上馬２丁目,"PayPayポイント (6円), PayPay残高 (821円)",-,-,04890480016741146628
2026/01/15 19:20:05,-,4,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04890480016741146628
2026/01/15 19:19:56,-,"1,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02179331651493355547
2026/01/14 23:38:21,724,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,PayPay残高,-,-,04889870947429097473
2026/01/14 23:38:20,-,3,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04889870947429097473
2026/01/14 07:55:41,456,-,-,-,-,-,支払い,ローソン - 世田谷三軒茶屋二丁目,"PayPayポイント (16円), PayPay残高 (440円)",-,-,04889385109318025220
2026/01/14 07:55:41,-,2,-,-,-,-,ポイント、残高の獲得,ローソン,PayPayポイント,-,-,04889385109318025220
2026/01/13 22:31:35,"4,000",-,-,-,-,-,送った金額,しの,PayPay残高,-,-,02177946095043026945
2026/01/13 22:31:33,-,"5,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02177946069273886733
2026/01/13 19:18:20,-,6,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04888994765510729729
2026/01/13 19:18:20,"1,342",-,-,-,-,-,支払い,セブン-イレブン - 世田谷上馬２丁目,"PayPayポイント (8円), PayPay残高 (1,334円)",-,-,04888994765510729729
2026/01/13 19:18:13,-,"1,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02177846426033119251
2026/01/12 15:08:04,40,-,-,-,-,-,支払い,ヤマト運輸 - 三軒茶屋営業所（受付）,PayPayポイント,-,-,04888123617294123008
2026/01/11 19:49:18,850,-,-,-,-,-,送った金額,宮元健斗だよ,PayPay残高,-,-,02176378114152103936
2026/01/11 16:04:57,521,-,-,-,-,-,支払い,セブン-イレブン - 中野中央桃園川,"PayPayポイント (4円), PayPay残高 (517円)",-,-,04887410764392439810
2026/01/11 16:04:57,-,2,-,-,-,-,ポイント、残高の獲得,セブン-イレブン,PayPayポイント,-,-,04887410764392439810
2026/01/11 04:48:56,"1,500",-,-,-,-,-,支払い,グランドサマナーズ,"PayPayポイント (10円), PayPay残高 (1,490円)",-,-,04887062339465355265
2026/01/11 04:48:55,-,7,-,-,-,-,ポイント、残高の獲得,グランドサマナーズ,PayPayポイント,-,-,04887062339465355265
2026/01/11 04:48:55,-,"3,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02175914051526713346
2026/01/10 22:52:54,783,-,-,-,-,-,支払い,ファミリーマート - 三軒茶屋二丁目,"PayPayポイント (4円), PayPay残高 (779円)",-,-,04886878849872412672
2026/01/10 22:52:54,-,3,-,-,-,-,ポイント、残高の獲得,ファミリーマート,PayPayポイント,-,-,04886878849872412672
2026/01/07 00:19:17,-,14,-,-,-,-,ポイント、残高の獲得,Qoo10,PayPayポイント,-,-,04883954655747661824
2026/01/07 00:19:13,"2,850",-,-,-,-,-,支払い,Qoo10,PayPay残高,-,-,04883954655747661824
2026/01/07 00:19:03,-,"3,000",-,-,-,-,チャージ,PayPay,ゆうちょ銀行 *****41,-,-,02172806281910779908
2026/01/02 17:04:23,544,-,-,-,-,-,支払い,ヤマト運輸 - 三軒茶屋営業所（受付）,PayPay残高,-,-,04880761854369505284
2026/01/02 17:04:22,-,2,-,-,-,-,ポイント、残高の獲得,ヤマト運輸,PayPayポイント,-,-,04880761854369505284
2026/01/02 11:47:30,70,-,-,-,-,-,支払い,ヤマト運輸 - 三軒茶屋営業所（受付）,PayPay残高,-,-,04880598533943115785
2026/01/02 11:45:03,60,-,-,-,-,-,支払い,ヤマト運輸 - 三軒茶屋営業所（受付）,"PayPayポイント (23円), PayPay残高 (37円)",-,-,04880597271222263815
2026/01/01 04:01:34,"1,500",-,-,-,-,-,期間限定ポイントの期限切れ,-,PayPayポイント,-,-,04099441375259197487
